CASP,Stage,Target,Model,GDT_TS,MQAScore
casp12,stage_1,T0907,T0907TS434_1,12.33,0.058338853
casp12,stage_1,T0907,T0907TS407_2,7.02,0.097927284
casp12,stage_1,T0889,T0889TS451_1,55.23,0.355303801
casp12,stage_1,T0889,T0889TS451_2,57.43,0.299202
casp12,stage_1,T0889,T0889TS434_1,17.57,0.085061793
casp12,stage_1,T0889,T0889TS321_3,15.06,0.074729457
casp12,stage_1,T0889,T0889TS236_3,81.59,0.812642129
casp12,stage_1,T0889,T0889TS434_5,23.12,0.097845449
casp12,stage_1,T0889,T0889TS455_1,69.14,0.676756377
casp12,stage_1,T0889,T0889TS434_4,16.95,0.078528236
casp12,stage_1,T0889,T0889TS434_3,20.92,0.099660289
casp12,stage_1,T0889,T0889TS464_5,11.82,0.147291928
casp12,stage_1,T0889,T0889TS464_2,10.36,0.039109645
casp12,stage_1,T0889,T0889TS321_1,15.79,0.08377461
casp12,stage_1,T0889,T0889TS434_2,17.36,0.117492334
casp12,stage_1,T0889,T0889TS455_4,56.7,0.412397678
casp12,stage_1,T0889,T0889TS321_4,16.32,0.095302013
casp12,stage_1,T0889,T0889TS180_5,44.04,0.214636849
casp12,stage_1,T0889,T0889TS321_5,15.38,0.0953197
casp12,stage_1,T0889,T0889TS451_4,54.71,0.353367687
casp12,stage_1,T0889,T0889TS321_2,14.96,0.066456605
casp12,stage_1,T0889,T0889TS451_3,56.59,0.324114578
casp12,stage_1,T0909,T0909TS180_2,9.54,0.152950356
casp12,stage_1,T0909,T0909TS446_2,7.58,0.302968231
casp12,stage_1,T0909,T0909TS434_4,9.23,0.030182538
casp12,stage_1,T0909,T0909TS434_2,9.16,0.036739576
casp12,stage_1,T0909,T0909TS180_5,6.91,0.031724262
casp12,stage_1,T0909,T0909TS434_3,8.48,0.029600542
casp12,stage_1,T0909,T0909TS180_1,8.18,0.105019067
casp12,stage_1,T0909,T0909TS464_2,4.96,0.055972144
casp12,stage_1,T0909,T0909TS464_5,5.11,0.048388593
casp12,stage_1,T0909,T0909TS434_1,7.88,0.024485531
casp12,stage_1,T0909,T0909TS434_5,5.93,0.038605112
casp12,stage_1,T0909,T0909TS180_4,7.13,0.134846054
casp12,stage_1,T0909,T0909TS455_4,8.48,0.071183115
casp12,stage_1,T0909,T0909TS455_1,9.76,0.092457256
casp12,stage_1,T0909,T0909TS407_4,15.16,0.080305838
casp12,stage_1,T0909,T0909TS455_3,6.83,0.199722725
casp12,stage_1,T0909,T0909TS313_3,50.98,0.38698249
casp12,stage_1,T0909,T0909TS451_3,6.76,0.051416315
casp12,stage_1,T0909,T0909TS446_4,7.66,0.268712856
casp12,stage_1,T0909,T0909TS321_5,7.28,0.070527541
casp12,stage_1,T0920,T0920TS180_1,6.02,0.088835056
casp12,stage_1,T0920,T0920TS451_3,20.93,0.170731991
casp12,stage_1,T0920,T0920TS432_1,16.25,0.14905886
casp12,stage_1,T0920,T0920TS464_5,4.77,0.063791008
casp12,stage_1,T0920,T0920TS349_1,42.87,0.585311147
casp12,stage_1,T0920,T0920TS180_2,6.67,0.13679865
casp12,stage_1,T0920,T0920TS321_5,6.94,0.043944185
casp12,stage_1,T0920,T0920TS434_5,8.52,0.040814796
casp12,stage_1,T0920,T0920TS434_2,8.1,0.06297838
casp12,stage_1,T0920,T0920TS434_3,8.15,0.040283105
casp12,stage_1,T0920,T0920TS434_1,7.92,0.049837317
casp12,stage_1,T0920,T0920TS455_2,5.51,0.045919491
casp12,stage_1,T0920,T0920TS434_4,8.56,0.036042026
casp12,stage_1,T0920,T0920TS180_4,6.39,0.062077561
casp12,stage_1,T0920,T0920TS455_1,4.44,0.057471012
casp12,stage_1,T0920,T0920TS180_5,7.78,0.066915965
casp12,stage_1,T0920,T0920TS321_2,5.6,0.051158548
casp12,stage_1,T0920,T0920TS455_5,4.26,0.048893189
casp12,stage_1,T0920,T0920TS464_2,4.63,0.078987714
casp12,stage_1,T0920,T0920TS180_3,5.09,0.066060989
casp12,stage_1,T0895,T0895TS380_3,21.88,0.159148641
casp12,stage_1,T0895,T0895TS452_5,16.67,0.068768596
casp12,stage_1,T0895,T0895TS357_2,21.25,0.111061293
casp12,stage_1,T0895,T0895TS321_4,22.5,0.049053134
casp12,stage_1,T0895,T0895TS028_5,23.54,0.069429024
casp12,stage_1,T0895,T0895TS455_5,13.75,0.019526192
casp12,stage_1,T0895,T0895TS382_5,21.46,0.042078839
casp12,stage_1,T0895,T0895TS464_2,18.75,0.064511055
casp12,stage_1,T0895,T0895TS467_1,17.92,0.22944077
casp12,stage_1,T0895,T0895TS479_5,29.58,0.308667628
casp12,stage_1,T0895,T0895TS455_3,15,0.028775551
casp12,stage_1,T0895,T0895TS455_4,16.67,0.034609439
casp12,stage_1,T0895,T0895TS026_1,18.33,0.075262046
casp12,stage_1,T0895,T0895TS479_1,72.08,0.609867481
casp12,stage_1,T0895,T0895TS467_2,22.29,0.153461713
casp12,stage_1,T0895,T0895TS464_5,24.38,0.087106575
casp12,stage_1,T0895,T0895TS455_1,14.17,0.015711865
casp12,stage_1,T0895,T0895TS467_5,18.12,0.146290664
casp12,stage_1,T0895,T0895TS455_2,17.5,0.015583446
casp12,stage_1,T0895,T0895TS183_5,23.12,0.135545415
casp12,stage_1,T0905,T0905TS434_2,8.44,0.045464102
casp12,stage_1,T0905,T0905TS467_5,7.87,0.276238702
casp12,stage_1,T0905,T0905TS444_3,12.09,0.186205199
casp12,stage_1,T0905,T0905TS434_5,10.71,0.050276898
casp12,stage_1,T0905,T0905TS455_1,7.47,0.038729863
casp12,stage_1,T0905,T0905TS434_1,12.18,0.066002671
casp12,stage_1,T0905,T0905TS359_2,8.28,0.138152501
casp12,stage_1,T0905,T0905TS455_5,6.33,0.065481996
casp12,stage_1,T0905,T0905TS434_3,11.12,0.037880382
casp12,stage_1,T0905,T0905TS451_4,12.26,0.06247014
casp12,stage_1,T0905,T0905TS455_3,6.49,0.044027376
casp12,stage_1,T0905,T0905TS180_5,12.34,0.077625167
casp12,stage_1,T0905,T0905TS464_5,7.55,0.063768266
casp12,stage_1,T0905,T0905TS180_2,12.99,0.139317859
casp12,stage_1,T0905,T0905TS434_4,10.31,0.06275247
casp12,stage_1,T0905,T0905TS287_3,31.9,0.325638499
casp12,stage_1,T0905,T0905TS455_4,9.17,0.027045583
casp12,stage_1,T0905,T0905TS455_2,9.01,0.050702911
casp12,stage_1,T0905,T0905TS464_2,7.63,0.070259095
casp12,stage_1,T0905,T0905TS321_5,9.9,0.054528955
casp12,stage_1,T0948,T0948TS455_4,15.27,0.017900273
casp12,stage_1,T0948,T0948TS275_5,19.97,0.23927807
casp12,stage_1,T0948,T0948TS455_1,14.09,0.041098585
casp12,stage_1,T0948,T0948TS464_5,16.44,0.208169122
casp12,stage_1,T0948,T0948TS359_1,18.12,0.393776724
casp12,stage_1,T0948,T0948TS464_2,15.6,0.134482471
casp12,stage_1,T0948,T0948TS251_5,20.3,0.319415657
casp12,stage_1,T0948,T0948TS026_2,20.8,0.515784024
casp12,stage_1,T0948,T0948TS455_3,14.43,0.043718137
casp12,stage_1,T0948,T0948TS455_5,15.94,0.154678404
casp12,stage_1,T0948,T0948TS382_4,17.95,0.271283496
casp12,stage_1,T0948,T0948TS028_4,19.3,0.079132765
casp12,stage_1,T0948,T0948TS405_5,69.63,0.682793727
casp12,stage_1,T0948,T0948TS180_1,26.17,0.351012281
casp12,stage_1,T0948,T0948TS321_3,21.48,0.111261761
casp12,stage_1,T0948,T0948TS452_3,22.32,0.447500434
casp12,stage_1,T0948,T0948TS180_5,21.81,0.264695061
casp12,stage_1,T0948,T0948TS313_2,21.48,0.177716126
casp12,stage_1,T0948,T0948TS455_2,15.77,0.025195695
casp12,stage_1,T0948,T0948TS467_3,20.13,0.268437789
casp12,stage_1,T0879,T0879TS434_2,16.25,0.085959528
casp12,stage_1,T0879,T0879TS464_5,11.71,0.069955447
casp12,stage_1,T0879,T0879TS287_1,76.48,0.737967358
casp12,stage_1,T0879,T0879TS455_4,19.2,0.225369557
casp12,stage_1,T0879,T0879TS321_3,12.5,0.044791985
casp12,stage_1,T0879,T0879TS321_1,13.98,0.068414281
casp12,stage_1,T0879,T0879TS455_2,11.59,0.048596319
casp12,stage_1,T0879,T0879TS382_1,15,0.203941328
casp12,stage_1,T0879,T0879TS455_1,8.98,0.040210559
casp12,stage_1,T0879,T0879TS321_4,14.54,0.033617605
casp12,stage_1,T0879,T0879TS434_1,16.59,0.054624496
casp12,stage_1,T0879,T0879TS026_4,26.02,0.406168838
casp12,stage_1,T0879,T0879TS434_4,17.61,0.062142696
casp12,stage_1,T0879,T0879TS382_3,17.5,0.153751514
casp12,stage_1,T0879,T0879TS321_5,10.23,0.046671925
casp12,stage_1,T0879,T0879TS455_3,10.68,0.07125063
casp12,stage_1,T0879,T0879TS321_2,11.59,0.054877283
casp12,stage_1,T0879,T0879TS464_2,10.91,0.082371868
casp12,stage_1,T0879,T0879TS434_5,16.48,0.081686906
casp12,stage_1,T0879,T0879TS434_3,16.48,0.063284811
casp12,stage_1,T0887,T0887TS467_5,22.2,0.278977721
casp12,stage_1,T0887,T0887TS359_5,15.84,0.303032358
casp12,stage_1,T0887,T0887TS359_3,15.06,0.475492145
casp12,stage_1,T0887,T0887TS321_1,19.72,0.254342166
casp12,stage_1,T0887,T0887TS455_1,13.2,0.039087388
casp12,stage_1,T0887,T0887TS455_3,15.22,0.134772515
casp12,stage_1,T0887,T0887TS444_3,18.17,0.345025755
casp12,stage_1,T0887,T0887TS434_5,19.41,0.166023091
casp12,stage_1,T0887,T0887TS028_5,19.1,0.140655587
casp12,stage_1,T0887,T0887TS455_2,13.35,0.024254461
casp12,stage_1,T0887,T0887TS313_4,50.47,0.318368811
casp12,stage_1,T0887,T0887TS405_3,17.08,0.39261928
casp12,stage_1,T0887,T0887TS464_2,14.13,0.172922807
casp12,stage_1,T0887,T0887TS455_4,12.89,0.033443832
casp12,stage_1,T0887,T0887TS434_2,22.2,0.262495737
casp12,stage_1,T0887,T0887TS444_5,17.86,0.204921947
casp12,stage_1,T0887,T0887TS479_5,26.55,0.314811051
casp12,stage_1,T0887,T0887TS434_1,22.2,0.206421712
casp12,stage_1,T0887,T0887TS455_5,13.51,0.096941618
casp12,stage_1,T0887,T0887TS258_1,15.84,0.182732187
casp12,stage_1,T0912,T0912TS455_4,4.47,0.049817046
casp12,stage_1,T0912,T0912TS464_5,3.51,0.031140057
casp12,stage_1,T0912,T0912TS464_2,3.63,0.059645287
casp12,stage_1,T0912,T0912TS434_2,4.8,0.027155874
casp12,stage_1,T0912,T0912TS455_3,3.96,0.050891889
casp12,stage_1,T0912,T0912TS434_4,4.67,0.025351609
casp12,stage_1,T0912,T0912TS321_2,4.47,0.039398797
casp12,stage_1,T0912,T0912TS452_5,11.89,0.126231
casp12,stage_1,T0912,T0912TS455_2,4.17,0.031955712
casp12,stage_1,T0912,T0912TS455_1,4.38,0.060344982
casp12,stage_1,T0912,T0912TS434_3,4.38,0.031168846
casp12,stage_1,T0912,T0912TS434_5,4.34,0.025505705
casp12,stage_1,T0912,T0912TS467_2,15.98,0.303943691
casp12,stage_1,T0912,T0912TS467_3,4.38,0.228764633
casp12,stage_1,T0912,T0912TS183_1,41.74,0.36015122
casp12,stage_1,T0912,T0912TS467_1,7.97,0.244376936
casp12,stage_1,T0912,T0912TS455_5,4.13,0.0582018
casp12,stage_1,T0912,T0912TS434_1,4.63,0.025215769
casp12,stage_1,T0912,T0912TS180_5,9.02,0.033610808
casp12,stage_1,T0912,T0912TS467_5,3.25,0.2422039
casp12,stage_1,T0890,T0890TS321_5,14.76,0.099961827
casp12,stage_1,T0890,T0890TS258_2,18.09,0.258536229
casp12,stage_1,T0890,T0890TS026_2,16.49,0.262673602
casp12,stage_1,T0890,T0890TS464_5,14.89,0.103234273
casp12,stage_1,T0890,T0890TS455_3,12.23,0.088946652
casp12,stage_1,T0890,T0890TS359_3,14.63,0.159529372
casp12,stage_1,T0890,T0890TS455_2,10.24,0.015349266
casp12,stage_1,T0890,T0890TS119_1,40.82,0.288892462
casp12,stage_1,T0890,T0890TS479_2,26.2,0.678464906
casp12,stage_1,T0890,T0890TS455_1,12.5,0.031873403
casp12,stage_1,T0890,T0890TS345_5,17.15,0.090696109
casp12,stage_1,T0890,T0890TS432_2,24.87,0.269716283
casp12,stage_1,T0890,T0890TS446_2,17.42,0.365752856
casp12,stage_1,T0890,T0890TS455_5,11.04,0.031600633
casp12,stage_1,T0890,T0890TS321_3,16.75,0.098381231
casp12,stage_1,T0890,T0890TS434_1,19.95,0.282929857
casp12,stage_1,T0890,T0890TS464_2,15.29,0.109466303
casp12,stage_1,T0890,T0890TS275_2,19.55,0.116741327
casp12,stage_1,T0890,T0890TS359_4,15.03,0.103766595
casp12,stage_1,T0890,T0890TS180_5,18.48,0.217476586
casp12,stage_1,T0860,T0860TS166_1,14.34,0.137698693
casp12,stage_1,T0860,T0860TS467_5,17.1,0.120863512
casp12,stage_1,T0860,T0860TS028_2,14.52,0.04666532
casp12,stage_1,T0860,T0860TS455_1,13.6,0.111398155
casp12,stage_1,T0860,T0860TS284_3,12.68,0.050128546
casp12,stage_1,T0860,T0860TS451_3,18.93,0.012878752
casp12,stage_1,T0860,T0860TS464_2,11.03,0.023765514
casp12,stage_1,T0860,T0860TS119_1,77.94,0.703557221
casp12,stage_1,T0860,T0860TS467_1,15.44,0.336856459
casp12,stage_1,T0860,T0860TS464_5,11.58,0.042650895
casp12,stage_1,T0860,T0860TS180_2,14.52,0.187043924
casp12,stage_1,T0860,T0860TS026_1,12.13,0.150279431
casp12,stage_1,T0860,T0860TS321_1,16.54,0.077380106
casp12,stage_1,T0860,T0860TS183_4,17.1,0.361288536
casp12,stage_1,T0860,T0860TS455_5,13.23,0.041755927
casp12,stage_1,T0860,T0860TS284_4,15.81,0.07876525
casp12,stage_1,T0860,T0860TS180_4,13.42,0.100585772
casp12,stage_1,T0860,T0860TS180_3,16.54,0.062835548
casp12,stage_1,T0860,T0860TS455_3,13.6,0.068338359
casp12,stage_1,T0860,T0860TS455_2,11.03,0.104782762
casp12,stage_1,T0874,T0874TS455_1,14.01,0.02624208
casp12,stage_1,T0874,T0874TS467_4,18.32,0.167422679
casp12,stage_1,T0874,T0874TS434_3,19.83,0.081601456
casp12,stage_1,T0874,T0874TS275_5,23.28,0.045497395
casp12,stage_1,T0874,T0874TS180_5,23.71,0.068770729
casp12,stage_1,T0874,T0874TS455_2,17.03,0.01813947
casp12,stage_1,T0874,T0874TS028_4,19.83,0.039069906
casp12,stage_1,T0874,T0874TS220_5,25.86,0.309518694
casp12,stage_1,T0874,T0874TS464_5,19.4,0.061932528
casp12,stage_1,T0874,T0874TS220_3,25.43,0.345494706
casp12,stage_1,T0874,T0874TS275_1,21.12,0.179333313
casp12,stage_1,T0874,T0874TS180_4,22.2,0.084967815
casp12,stage_1,T0874,T0874TS455_3,13.36,0.031927353
casp12,stage_1,T0874,T0874TS180_2,25.86,0.085921335
casp12,stage_1,T0874,T0874TS183_1,46.12,0.60736573
casp12,stage_1,T0874,T0874TS455_4,16.38,0.037704683
casp12,stage_1,T0874,T0874TS380_5,24.78,0.190005014
casp12,stage_1,T0874,T0874TS251_5,17.67,0.220870698
casp12,stage_1,T0874,T0874TS455_5,15.73,0.021940575
casp12,stage_1,T0874,T0874TS432_2,31.03,0.258200257
casp12,stage_1,T0911,T0911TS434_5,10.29,0.059880435
casp12,stage_1,T0911,T0911TS434_2,9.5,0.144996631
casp12,stage_1,T0911,T0911TS321_4,7.9,0.054786152
casp12,stage_1,T0911,T0911TS434_1,10.23,0.169389201
casp12,stage_1,T0911,T0911TS464_2,8.03,0.070212818
casp12,stage_1,T0911,T0911TS321_2,7.9,0.052939397
casp12,stage_1,T0911,T0911TS180_5,13.36,0.152043384
casp12,stage_1,T0911,T0911TS434_3,10.48,0.107594185
casp12,stage_1,T0911,T0911TS275_3,25.8,0.155031241
casp12,stage_1,T0911,T0911TS434_4,10.54,0.157173334
casp12,stage_1,T0911,T0911TS432_5,26.9,0.236574569
casp12,stage_1,T0911,T0911TS321_3,10.85,0.119803793
casp12,stage_1,T0911,T0911TS287_2,65.99,0.460770545
casp12,stage_1,T0911,T0911TS464_5,9.44,0.104233267
casp12,stage_1,T0911,T0911TS467_2,9.74,0.227324699
casp12,stage_1,T0911,T0911TS432_2,33.64,0.251293825
casp12,stage_1,T0911,T0911TS467_5,8.09,0.144113256
casp12,stage_1,T0911,T0911TS432_3,31.56,0.261652659
casp12,stage_1,T0911,T0911TS467_4,7.9,0.243611995
casp12,stage_1,T0911,T0911TS321_1,8.7,0.07499391
casp12,stage_1,T0870,T0870TS464_4,25.2,0.113777002
casp12,stage_1,T0870,T0870TS183_4,33.94,0.751425835
casp12,stage_1,T0870,T0870TS313_5,22.36,0.139145223
casp12,stage_1,T0870,T0870TS455_1,15.65,0.044479197
casp12,stage_1,T0870,T0870TS467_3,19.11,0.293721642
casp12,stage_1,T0870,T0870TS479_4,23.37,0.376639626
casp12,stage_1,T0870,T0870TS220_2,29.88,0.579905455
casp12,stage_1,T0870,T0870TS455_2,14.84,0.053275942
casp12,stage_1,T0870,T0870TS287_1,23.98,0.525654084
casp12,stage_1,T0870,T0870TS451_4,27.64,0.14240812
casp12,stage_1,T0870,T0870TS455_4,18.9,0.024211452
casp12,stage_1,T0870,T0870TS455_3,20.53,0.049606129
casp12,stage_1,T0870,T0870TS287_2,22.56,0.419832731
casp12,stage_1,T0870,T0870TS464_3,18.29,0.052431485
casp12,stage_1,T0870,T0870TS359_1,22.76,0.369102564
casp12,stage_1,T0870,T0870TS467_5,25.81,0.195205803
casp12,stage_1,T0870,T0870TS077_4,18.09,0.429157148
casp12,stage_1,T0870,T0870TS382_1,22.15,0.659860958
casp12,stage_1,T0870,T0870TS464_5,15.04,0.127482623
casp12,stage_1,T0870,T0870TS455_5,15.45,0.047156301
casp12,stage_1,T0880,T0880TS455_3,8.68,0.068108853
casp12,stage_1,T0880,T0880TS467_2,9.71,0.351474558
casp12,stage_1,T0880,T0880TS345_2,12.31,0.057590001
casp12,stage_1,T0880,T0880TS464_3,8.42,0.034785058
casp12,stage_1,T0880,T0880TS446_2,9.33,0.160629621
casp12,stage_1,T0880,T0880TS077_3,15.54,0.23525596
casp12,stage_1,T0880,T0880TS467_5,10.36,0.372563701
casp12,stage_1,T0880,T0880TS275_1,8.68,0.097619601
casp12,stage_1,T0880,T0880TS407_5,12.31,0.066156571
casp12,stage_1,T0880,T0880TS251_4,8.94,0.079820466
casp12,stage_1,T0880,T0880TS236_2,10.62,0.36294575
casp12,stage_1,T0880,T0880TS258_3,12.56,0.299718151
casp12,stage_1,T0880,T0880TS382_5,11.14,0.264272393
casp12,stage_1,T0880,T0880TS321_2,11.01,0.073895388
casp12,stage_1,T0880,T0880TS251_5,8.81,0.178410065
casp12,stage_1,T0880,T0880TS359_1,20.47,0.440099614
casp12,stage_1,T0880,T0880TS455_5,8.94,0.050755102
casp12,stage_1,T0880,T0880TS455_4,10.1,0.041399781
casp12,stage_1,T0880,T0880TS495_1,26.17,0.350968198
casp12,stage_1,T0880,T0880TS467_4,9.59,0.272441986
casp12,stage_1,T0914,T0914TS357_2,5.16,0.036595385
casp12,stage_1,T0914,T0914TS251_2,9.22,0.212828128
casp12,stage_1,T0914,T0914TS434_3,12.66,0.130256993
casp12,stage_1,T0914,T0914TS345_4,8.05,0.110284798
casp12,stage_1,T0914,T0914TS236_3,11.88,0.199583232
casp12,stage_1,T0914,T0914TS258_3,8.2,0.052651538
casp12,stage_1,T0914,T0914TS250_1,8.59,0.169467612
casp12,stage_1,T0914,T0914TS313_3,9.61,0.165192231
casp12,stage_1,T0914,T0914TS357_3,6.56,0.050389344
casp12,stage_1,T0914,T0914TS455_4,8.98,0.043897719
casp12,stage_1,T0914,T0914TS425_1,9.84,0.221514283
casp12,stage_1,T0914,T0914TS455_1,6.72,0.071198891
casp12,stage_1,T0914,T0914TS455_5,7.81,0.049447338
casp12,stage_1,T0914,T0914TS236_4,14.38,0.139166158
casp12,stage_1,T0914,T0914TS382_5,10.47,0.077745848
casp12,stage_1,T0914,T0914TS479_2,13.44,0.328828354
casp12,stage_1,T0914,T0914TS455_2,7.89,0.060576691
casp12,stage_1,T0914,T0914TS455_3,7.58,0.076294295
casp12,stage_1,T0914,T0914TS452_2,9.61,0.106905257
casp12,stage_1,T0914,T0914TS405_1,7.73,0.212319693
casp12,stage_1,T0903,T0903TS455_5,8.55,0.067640588
casp12,stage_1,T0903,T0903TS180_2,30.46,0.385996896
casp12,stage_1,T0903,T0903TS432_3,21.91,0.556966765
casp12,stage_1,T0903,T0903TS451_2,33.84,0.276919465
casp12,stage_1,T0903,T0903TS434_5,16.52,0.230985699
casp12,stage_1,T0903,T0903TS451_3,34.27,0.225443678
casp12,stage_1,T0903,T0903TS382_5,27.08,0.278361682
casp12,stage_1,T0903,T0903TS434_3,17.89,0.250543448
casp12,stage_1,T0903,T0903TS434_2,17.53,0.270434445
casp12,stage_1,T0903,T0903TS321_4,11.64,0.118726656
casp12,stage_1,T0903,T0903TS180_3,18.18,0.330151722
casp12,stage_1,T0903,T0903TS434_1,20.69,0.265118404
casp12,stage_1,T0903,T0903TS284_4,33.41,0.518783233
casp12,stage_1,T0903,T0903TS321_5,11.71,0.099333139
casp12,stage_1,T0903,T0903TS467_5,18.1,0.296067698
casp12,stage_1,T0903,T0903TS434_4,15.45,0.257066461
casp12,stage_1,T0903,T0903TS464_5,28.74,0.340792333
casp12,stage_1,T0903,T0903TS180_5,38.15,0.29068625
casp12,stage_1,T0903,T0903TS464_2,25.5,0.251977423
casp12,stage_1,T0903,T0903TS479_1,85.7,0.878436546
casp12,stage_1,T0864,T0864TS359_1,9.55,0.219819351
casp12,stage_1,T0864,T0864TS455_2,8.64,0.023075498
casp12,stage_1,T0864,T0864TS016_1,9.35,0.054251098
casp12,stage_1,T0864,T0864TS464_1,9.04,0.046063371
casp12,stage_1,T0864,T0864TS180_4,9.25,0.102783061
casp12,stage_1,T0864,T0864TS452_3,8.54,0.100906465
casp12,stage_1,T0864,T0864TS455_5,6.91,0.075911219
casp12,stage_1,T0864,T0864TS455_3,8.84,0.034071258
casp12,stage_1,T0864,T0864TS349_1,8.94,0.065174879
casp12,stage_1,T0864,T0864TS357_3,6.91,0.030311101
casp12,stage_1,T0864,T0864TS321_5,8.84,0.027477523
casp12,stage_1,T0864,T0864TS455_4,7.52,0.023188302
casp12,stage_1,T0864,T0864TS077_1,8.44,0.279696062
casp12,stage_1,T0864,T0864TS287_4,14.23,0.078213091
casp12,stage_1,T0864,T0864TS180_1,8.94,0.089898396
casp12,stage_1,T0864,T0864TS444_2,8.44,0.073140223
casp12,stage_1,T0864,T0864TS183_3,21.95,0.26020017
casp12,stage_1,T0864,T0864TS405_4,12.6,0.127443388
casp12,stage_1,T0864,T0864TS464_4,8.03,0.028107621
casp12,stage_1,T0864,T0864TS455_1,8.54,0.036806312
casp12,stage_1,T0902,T0902TS434_1,8.67,0.055410812
casp12,stage_1,T0902,T0902TS434_5,7.5,0.041061603
casp12,stage_1,T0902,T0902TS028_1,7.42,0.055725761
casp12,stage_1,T0902,T0902TS455_3,7.17,0.116499742
casp12,stage_1,T0902,T0902TS434_3,8.17,0.041125972
casp12,stage_1,T0902,T0902TS434_2,10.08,0.051849422
casp12,stage_1,T0902,T0902TS464_2,7.67,0.057239122
casp12,stage_1,T0902,T0902TS479_1,50.75,0.398404128
casp12,stage_1,T0902,T0902TS455_2,8.08,0.030992288
casp12,stage_1,T0902,T0902TS434_4,9.33,0.034529905
casp12,stage_1,T0902,T0902TS467_4,7.92,0.198411689
casp12,stage_1,T0902,T0902TS464_5,8.67,0.106438132
casp12,stage_1,T0902,T0902TS432_2,10.83,0.136706772
casp12,stage_1,T0902,T0902TS467_3,8.42,0.107835918
casp12,stage_1,T0902,T0902TS432_3,11.25,0.115981672
casp12,stage_1,T0902,T0902TS467_5,9,0.118978575
casp12,stage_1,T0902,T0902TS455_1,6.33,0.028662276
casp12,stage_1,T0902,T0902TS432_4,10.67,0.154971782
casp12,stage_1,T0902,T0902TS455_4,6.33,0.03859797
casp12,stage_1,T0902,T0902TS432_1,13.17,0.114913076
casp12,stage_1,T0872,T0872TS464_2,19.6,0.036858967
casp12,stage_1,T0872,T0872TS455_3,18.18,0.086158798
casp12,stage_1,T0872,T0872TS464_5,17.61,0.043215601
casp12,stage_1,T0872,T0872TS180_5,22.16,0.026416594
casp12,stage_1,T0872,T0872TS220_5,33.81,0.394101304
casp12,stage_1,T0872,T0872TS455_5,19.03,0.028343081
casp12,stage_1,T0872,T0872TS434_3,24.15,0.070248174
casp12,stage_1,T0872,T0872TS455_1,20.45,0.039727685
casp12,stage_1,T0872,T0872TS028_2,25.28,0.038121177
casp12,stage_1,T0872,T0872TS455_2,18.18,0.053510974
casp12,stage_1,T0872,T0872TS446_5,26.42,0.454547112
casp12,stage_1,T0872,T0872TS446_4,29.83,0.461933674
casp12,stage_1,T0872,T0872TS451_5,34.38,0.05334551
casp12,stage_1,T0872,T0872TS434_1,21.31,0.054658739
casp12,stage_1,T0872,T0872TS321_1,25.85,0.12536689
casp12,stage_1,T0872,T0872TS434_4,23.86,0.025991973
casp12,stage_1,T0872,T0872TS455_4,20.45,0.085275133
casp12,stage_1,T0872,T0872TS028_1,26.99,0.053300105
casp12,stage_1,T0872,T0872TS434_2,23.86,0.03381773
casp12,stage_1,T0872,T0872TS287_1,62.22,0.540420758
casp12,stage_1,T0947,T0947TS467_5,13.86,0.19513689
casp12,stage_1,T0947,T0947TS464_5,10.29,0.118672893
casp12,stage_1,T0947,T0947TS467_1,12.29,0.282196334
casp12,stage_1,T0947,T0947TS455_2,11.43,0.021151839
casp12,stage_1,T0947,T0947TS467_2,13.86,0.212586899
casp12,stage_1,T0947,T0947TS434_3,14.86,0.102644336
casp12,stage_1,T0947,T0947TS434_1,15.14,0.04816295
casp12,stage_1,T0947,T0947TS434_5,11.57,0.051695703
casp12,stage_1,T0947,T0947TS451_5,16.86,0.111942197
casp12,stage_1,T0947,T0947TS349_1,59.14,0.390470049
casp12,stage_1,T0947,T0947TS467_4,14.14,0.16718564
casp12,stage_1,T0947,T0947TS321_5,12,0.116005069
casp12,stage_1,T0947,T0947TS434_4,13.43,0.064935692
casp12,stage_1,T0947,T0947TS455_1,10.14,0.078409246
casp12,stage_1,T0947,T0947TS455_5,12.71,0.10971352
casp12,stage_1,T0947,T0947TS028_2,17.29,0.048989345
casp12,stage_1,T0947,T0947TS464_2,10.86,0.092768634
casp12,stage_1,T0947,T0947TS455_3,10.86,0.031595099
casp12,stage_1,T0947,T0947TS455_4,11.57,0.034663443
casp12,stage_1,T0947,T0947TS321_4,13.57,0.070362748
casp12,stage_1,T0882,T0882TS434_5,32.28,0.103282628
casp12,stage_1,T0882,T0882TS250_1,79.11,0.635207753
casp12,stage_1,T0882,T0882TS452_4,37.34,0.156432528
casp12,stage_1,T0882,T0882TS467_5,34.49,0.353839975
casp12,stage_1,T0882,T0882TS455_5,21.84,0.025550278
casp12,stage_1,T0882,T0882TS464_2,25.63,0.069694418
casp12,stage_1,T0882,T0882TS180_1,40.82,0.234228502
casp12,stage_1,T0882,T0882TS455_3,20.25,0.02053402
casp12,stage_1,T0882,T0882TS451_2,40.19,0.151376912
casp12,stage_1,T0882,T0882TS434_3,38.61,0.143947359
casp12,stage_1,T0882,T0882TS455_4,20.57,0.039344273
casp12,stage_1,T0882,T0882TS464_5,29.11,0.059681006
casp12,stage_1,T0882,T0882TS026_4,30.06,0.146642558
casp12,stage_1,T0882,T0882TS467_4,35.44,0.406079966
